,permno,date,ret,pred
87,14593,201908,-0.01657,0.005913127416674506
88,84788,201905,-0.078613,0.006722848803299581
89,10107,201906,0.083118,0.01096848394918006
90,14593,201909,0.072962,0.006496897011641007
91,14542,202111,-0.039242,0.010871877369482563
92,84788,202003,0.035021,0.011252664390930504
93,84788,201907,-0.014179,0.005705981385281512
94,14542,202109,-0.083847,0.009478554185899027
95,84788,201908,-0.048474,0.008828332754924428
96,14593,201905,-0.123735,0.011376373252404611
97,84788,202001,0.087064,0.011175195552804012
98,14593,201808,0.200063,0.010700086717132228
99,14593,201806,-0.009418,0.00885717127969395
100,14542,202112,0.015637,0.01326265027107859
101,13407,202109,-0.105409,0.005729260422102809
102,10107,201904,0.107343,0.010931389011773577
103,14593,201803,-0.058051,0.010974666981574377
104,14593,201907,0.076394,0.005173634059613975
105,14593,201807,0.027983,0.012225045677188342
106,14593,201904,0.056436,0.011386903141549403
107,84788,201912,0.026122,0.00962778326340496
108,90319,202111,-0.041531,0.011051534979138187
109,84788,201911,0.013587,0.011279004873064083
110,84788,201909,-0.022733,0.008080225755774063
111,10107,201810,-0.066101,0.010758149662900342
112,84788,201904,0.081859,0.010483907619423789
113,84788,201906,0.066792,0.011123814262056454
114,90319,202109,-0.076169,0.009848169572480697
115,84788,201808,0.132365,0.012208160565058761
116,14542,202108,0.075735,0.009791242622493012
117,10107,201809,0.018161,0.010358135949794787
118,14593,201801,-0.010636,0.012909572546699001
119,10107,201903,0.052754,0.010140786557991463
120,84788,201910,0.023475,0.009378271081839256
121,90319,202112,0.020821,0.0133808064325066
122,10107,201812,-0.084047,0.010767757008951459
123,14593,201802,0.06761,0.012949087781620806
124,13407,202108,0.064777,0.008824885474925956
125,14542,202110,0.112595,0.01514785795657196
126,14593,201812,-0.116698,0.015061230502063377
127,84788,201902,-0.045906,0.00828071390448149
128,13407,202107,0.024704,0.010891382923610316
129,14593,201804,-0.01502,0.012678682553568408
130,84788,201807,0.045676,0.00895989225997444
131,84788,201812,-0.11135,0.012123234300641399
132,10107,201811,0.042505,0.01243713094682924
133,86580,202112,-0.099798,0.0009431166485358317
134,14593,201903,0.097026,0.012294368600424379
135,10107,201808,0.062877,0.01131087468596305
136,14593,201805,0.135181,0.013265392973359219
137,90319,202108,0.074009,0.009578370381030496
138,84788,201903,0.085936,0.013101080925300821
139,13407,202110,-0.046613,0.013149145804210739
140,14593,201906,0.130519,0.012540427348475538
141,14542,202107,0.07904,0.010986462757700032
142,90319,202110,0.107499,0.015276343278596552
143,10107,201902,0.077181,0.011185536043425972
144,84788,201806,0.043065,0.009111247668878662
145,13407,202106,0.057737,0.012555530569552253
146,14593,201902,0.044701,0.01131120431815697
147,84788,201811,0.057672,0.017978487237136603
148,10107,201901,0.028158,0.013795831542705623
149,14542,202106,0.039294,0.011892665232583208
150,14542,202105,0.000597,0.008113425373968282
151,13407,202105,0.011228,0.011034872691395947
152,93436,202110,0.43653,0.009931243442450428
153,13407,202112,0.036646,0.011983846822511577
154,13407,202111,0.002751,0.013645236691703698
155,93436,202102,-0.14874,0.01882987399259714
156,84788,201805,0.040539,0.008721623973488636
157,10107,201806,-0.002327,0.011068099348493425
158,10107,201807,0.075753,0.01258487378305148
159,14593,201901,0.055154,0.014891634792823698
160,93436,202109,0.054042,0.0089581096182137
161,90319,202107,0.103506,0.011589491218358389
162,84788,201901,0.144317,0.017126295283711755
163,84788,201803,-0.043049,0.008755981616828343
164,10107,201802,-0.008631,0.008976206018280036
165,10107,201803,-0.026661,0.01206822798899297
166,10107,201805,0.061377,0.012427422700440184
167,90319,202106,0.03604,0.0123558208642315
168,90319,202105,0.001423,0.009103294554455342
169,13407,202104,0.103725,0.013132630371983813
170,13407,202009,-0.106753,0.007576659230714334
171,84788,201802,0.042429,0.0056817211763915115
172,84788,201804,0.082075,0.009483890205516704
173,10107,201804,0.024652,0.01203255444322813
174,93436,202105,-0.118713,0.02227525233811322
175,93436,202108,0.070605,0.0187905111679181
176,93436,202101,0.124506,0.01420394785958764
177,14542,202104,0.16508,0.012753175690420731
178,93436,202107,0.011034,0.021715418283337652
179,14542,202103,0.015597,0.011009937884351123
180,13407,202012,-0.013756,0.011501664558173303
181,10107,201801,0.110708,0.0117565611912213
182,13407,202101,-0.054291,0.012757813980412988
183,93436,202103,-0.011207,0.041440149272309226
184,93436,202104,0.062147,0.041867047237226694
185,86580,202111,0.278054,0.005134572650566984
186,13407,202011,0.052678,0.012041999300219713
187,13407,202010,0.00462,0.010854912822961015
188,13407,202102,-0.002748,0.01579647747274334
189,90319,202104,0.14108,0.01296909255176911
190,13407,202103,0.143273,0.016879575440771226
191,13407,202008,0.155832,0.00993207546861479
192,90319,202103,0.020085,0.011423226197693917
193,93436,202106,0.087137,0.03204786983614158
194,14542,202102,0.109558,0.011124436207386611
195,14542,202012,-0.005032,0.010972528802740087
196,14542,202101,0.047869,0.012308588977966583
197,84788,201801,0.240639,0.012774453050214926
198,86580,202109,-0.074559,0.0065809360333325215
199,90319,202102,0.106465,0.011638954454072014
200,13407,202007,0.117144,0.01295415624481115
201,14542,202009,-0.100711,0.011208919350232318
202,13407,202006,0.008797,0.011869941527923611
203,93436,202012,0.243252,0.007184361061313855
204,14542,202011,0.086199,0.010944931009503075
205,90319,202012,-0.001003,0.011408972004647385
206,90319,202101,0.042633,0.012574410432348889
207,86580,202110,0.234167,0.01027647129386867
208,47896,202111,-0.065101,0.01652395513592505
209,86580,202107,-0.025172,0.009561110345668948
210,47896,202106,-0.052971,0.012613496019715153
211,14542,202008,0.101972,0.013556753888108194
212,13407,202001,-0.016273,0.01637814049213314
213,13407,202005,0.099555,0.008766022956061282
214,90319,202009,-0.1006,0.011703635240884162
215,47896,202110,0.043986,0.017339517620801485
216,14542,202002,-0.066168,0.011745779750680705
217,86580,202108,0.148213,0.012833373752818041
218,14542,202010,0.103028,0.013342928636000924
219,90319,202011,0.08557,0.011288471292035472
220,13407,202002,-0.046754,0.014774881968767832
221,13407,201912,0.017903,0.013944626224643592
222,14542,202006,-0.010714,0.013477570462518915
223,47896,202109,0.023382,0.015873012683898145
224,14542,202007,0.049059,0.015367231618215833
225,47896,202107,-0.018388,0.016836025764057953
226,47896,202112,-0.003022,0.0177934008029422
227,13407,201807,-0.111877,0.013384351100286492
228,13407,201908,-0.044071,0.012194562310546697
229,47896,202105,0.067811,0.01115237710580448
230,13407,201905,-0.082368,0.008284585056462625
231,13407,201907,0.006373,0.006071629306140814
232,47896,202104,0.016291,0.011393656692745955
233,93436,202009,-0.139087,0.007142194335970615
234,13407,202003,-0.133371,0.015531588479244447
235,13407,201911,0.052126,0.014197113009044375
236,13407,201806,0.013244,0.011254835347098048
237,47896,202108,0.053828,0.016257189382631203
238,14542,202001,0.072706,0.012284639270877492
239,14542,202003,-0.131797,0.014519051469234703
240,22111,202109,-0.067175,0.01348853074781175
241,14542,202005,0.059511,0.010699636371599564
242,22111,202108,0.011556,0.013737284855891067
243,47896,202103,0.034382,0.007893852447839885
244,14542,201912,0.024568,0.011963899886349336
245,13407,201802,-0.045856,0.013575115810528572
246,90319,202008,0.095151,0.013839423533898483
247,13407,201909,-0.040879,0.012866919727107807
248,22111,202106,-0.026647,0.01189540834855418
249,90319,202010,0.102695,0.013642945218743313
250,47896,202001,-0.044046,0.01259254921871242
251,92655,202111,-0.03529,0.012007282760646594
252,22111,202107,0.045283,0.015148911110050093
253,55976,202012,-0.053014,0.011275349516271847
254,14542,201911,0.035592,0.01347980014235293
255,22111,202104,-0.009857,0.014061425912662824
256,90319,202006,-0.010792,0.013681989775117179
257,90319,202002,-0.065279,0.01216296126737647
258,22111,202102,-0.022436,0.012766015054300422
259,13407,201910,0.076202,0.014313229679285623
260,22111,202111,-0.036162,0.015496348922922063
261,22111,202105,0.04658,0.012485018291556542
262,13407,201803,-0.103914,0.015792158744405108
263,13407,201906,0.087508,0.010880488358679401
264,14542,201809,-0.020292,0.014282004981571393
265,14542,201808,0.000764,0.013347309500175769
266,90319,202007,0.049293,0.01569357179082475
267,22111,202110,0.008545,0.01627356493112543
268,13407,201809,-0.064132,0.01289599017133118
269,13407,201801,0.059107,0.015288975382555676
270,14542,201908,-0.02349,0.010085065794958345
271,14542,201910,0.033724,0.012701572197538228
272,92655,202112,0.13365,0.01599803632126172
273,66181,202112,0.040064,0.01191080778149369
274,14542,201810,-0.097782,0.013617837955845693
275,55976,202111,-0.058827,0.012065766272096037
276,22111,202103,0.03717,0.015604229372354747
277,13407,201808,0.018252,0.016300667481264013
278,92611,202108,-0.068875,0.011656761129809621
279,47896,202002,-0.122771,0.014676314893651054
280,55976,202109,-0.058879,0.011544351728621819
281,22111,202101,0.036536,0.011882429799254643
282,14542,201905,-0.071394,0.013336721634186867
283,47896,201912,0.057984,0.010794025397241015
284,14542,201909,0.026008,0.01295537313134233
285,13407,201805,0.115,0.012965045229080907
286,22111,202112,0.097095,0.01666291460531777
287,14542,201802,-0.055738,0.011486151883768595
288,14542,201904,0.012929,0.01404280537757145
289,55976,202101,-0.02539,0.013969869926640061
290,93436,202010,-0.095499,-0.0009548117156483
291,86580,202106,0.231586,0.015266023570111758
292,90319,202005,0.064469,0.0109783067889091
293,22111,202009,-0.029529,0.01310673934196323
294,59408,202111,-0.069276,0.01611354949450406
295,90319,202003,-0.132388,0.014863077967493704
296,90319,202001,0.069726,0.012557320244629527
297,47896,201802,-0.00147,0.010944469560589339
298,13407,202004,0.227278,0.017390487551309536
299,13407,201904,0.160238,0.013438965440413194
300,55976,202106,-0.007111,0.015027392531970515
301,55976,202108,0.042792,0.013972400548175343
302,47896,201911,0.054755,0.011956127166734378
303,13407,201902,-0.031436,0.008006634700765151
304,55976,202102,-0.075237,0.015353479355427751
305,55976,202010,-0.008291,0.011903828004189093
306,47896,201803,-0.047879,0.011930039343959706
307,92611,202107,0.053759,0.013960501911193258
308,22111,202005,-0.001866,0.010489423067066876
309,55976,202107,0.01085,0.015466678115067708
310,92611,202105,-0.025432,0.010834000259093155
311,13407,201810,-0.07704,0.013619350565341201
312,22111,201812,-0.121511,0.010593320245318205
313,55976,202105,0.019084,0.01422102853313255
314,55976,202009,0.007634,0.010337491177305933
315,55976,202011,0.101189,0.013614857299507782
316,92655,202109,-0.057847,0.013327022671091851
317,14542,202004,0.159828,0.01671352027967475
318,66181,202111,0.077662,0.011903053888577918
319,47896,202102,0.143779,0.009552657607366786
320,55976,202112,0.032781,0.014144556491037503
321,22111,202010,-0.079057,0.014483334902447817
322,22111,202006,-0.054588,0.014472444559577335
323,22111,202002,-0.09028,0.012959857956703827
324,47896,201808,-0.003219,0.013260815691783173
325,14542,201903,0.047673,0.014624466800295945
326,90319,201912,0.027069,0.012263274513017263
327,14542,201807,0.091077,0.013574842324325003
328,14542,201902,0.00318,0.012835559392390979
329,92655,202108,0.009825,0.013350153762003695
330,92655,202106,-0.024349,0.013235727021244864
331,55976,202110,0.072033,0.014340755788225868
332,47896,202101,0.019674,0.0077978361650515495
333,92611,202109,-0.027717,0.0147770664479387
334,14542,201803,-0.066025,0.014994357828037578
335,13407,201903,0.032456,0.01447475241895045
336,47896,201809,-0.015186,0.015514177572395855
337,92611,202106,0.028685,0.01450803248455045
338,13407,201804,0.076413,0.017071394013572258
339,14542,201906,-0.020587,0.015128098089845174
340,83443,202106,-0.039801,0.01372843384942842
341,22111,202001,0.020566,0.013563468570736032
342,22111,202008,0.059413,0.015018498066037016
343,55976,202104,0.030038,0.014794671595581487
344,14542,201812,-0.053745,0.01409189165106589
345,22111,202012,0.08778,0.014142677953172545
346,83443,202111,-0.035957,0.01531870648429612
347,47896,201810,-0.026764,0.014557954595191836
348,83443,202109,-0.044896,0.013321545666871376
349,14542,201806,0.028258,0.012143820132012187
350,92655,202107,0.029418,0.015500729344735438
351,91233,202108,-0.102892,0.01194329260513353
352,90319,201911,0.035979,0.013932138518854777
353,47896,201905,-0.086945,0.009896275633597818
354,14542,201811,0.016401,0.015352339847600297
355,92655,202105,0.032899,0.011789134500218844
356,47896,201910,0.06908,0.010207787042728433
357,47896,201908,-0.052931,0.010751310163314905
358,14542,201907,0.125607,0.013255365925961304
359,22111,201905,-0.064448,0.014942643826116318
360,92611,202110,-0.049293,0.01488139528372654
361,91233,202105,-0.056222,0.011413902007220552
362,22111,201811,0.05579,0.012481556996986621
363,22111,201801,-0.01095,0.015163897138918246
364,47896,201804,-0.005729,0.014228446549567847
365,86580,202105,0.082281,0.016226487801781875
366,22111,201904,0.010087,0.014412678294754839
367,22111,201802,-0.054056,0.015635008392763057
368,47896,201801,0.086871,0.012789337292482663
369,47896,201805,-0.016271,0.01447844664367236
370,92611,202101,-0.116491,0.012545851375831253
371,22111,201810,0.013172,0.01300767778721845
372,22111,202007,0.036479,0.01610721237259037
373,11850,201802,-0.123597,0.012829071677476859
374,22111,201907,-0.065049,0.013577853674551424
375,47896,201812,-0.122043,0.012980155284637163
376,83443,202108,0.026878,0.014288023766118192
377,83443,202107,0.001331,0.016331294324271432
378,92655,202110,0.178456,0.016635128261853677
379,90319,201809,-0.020068,0.01444660288314781
380,93436,202011,0.462736,0.02118914956460606
381,55976,202103,0.049723,0.01808888791728723
382,83443,202105,0.0527,0.011713851319837465
383,90319,201808,0.003732,0.013837745242904194
384,55976,202008,0.077203,0.012157776297434914
385,47896,201811,0.019905,0.014447918457316541
386,90319,201910,0.03084,0.01304626544397646
387,14542,201801,0.118062,0.014055409217608
388,90319,201908,-0.022714,0.010543410833345543
389,13407,201811,-0.073654,0.0152686322590157
390,47896,201806,-0.026259,0.01600990468872978
391,59408,202112,0.005172,0.019056697151968893
392,22111,201903,0.023053,0.013885551617234737
393,59408,202106,-0.023119,0.012955822699331867
394,47896,201907,0.044723,0.01096602531948033
395,14542,201901,0.077983,0.015931379658483485
396,22111,201912,0.06095,0.012286476129499976
397,83443,202110,0.05155,0.01609119905939648
398,22111,201809,0.025837,0.013266725645225201
399,22111,202011,0.062577,0.01766640494998721
400,83443,202112,0.080632,0.016725183991986192
401,14542,201804,-0.014015,0.015845501529758166
402,90319,201810,-0.096514,0.013923210127918228
403,92611,202103,-0.003108,0.013222553513268865
404,11850,201810,-0.062809,0.011687350665366874
405,47896,202012,0.077961,0.007425266938315923
406,92611,202104,0.103103,0.015788440923919206
407,90319,201905,-0.077117,0.013723700276105628
408,91233,202107,0.058314,0.015187285624367703
409,92611,202009,-0.056701,0.0107615172109387
410,92611,202111,-0.083227,0.01761224232662477
411,59408,202110,0.125559,0.018107490898724946
412,47896,202003,-0.224615,0.016373035777138764
413,22111,201902,0.033514,0.013334130396174928
414,90319,201909,0.025711,0.01332046186924084
415,92611,202012,0.039838,0.01085065429718384
416,91233,202009,-0.055892,0.009259902603251739
417,22111,201808,0.023166,0.012922290389524018
418,14542,201805,0.066507,0.014723756920238038
419,47896,201807,0.108541,0.015643728864615777
420,91233,202106,0.012508,0.015528243738905887
421,11850,201801,0.043759,0.013458111129869407
422,22111,202003,-0.024911,0.015402888488382031
423,59408,202107,-0.069609,0.01568286599765996
424,90319,201802,-0.066231,0.011610087640081661
425,91233,202101,-0.112652,0.011155442851448623
426,90319,201904,0.018753,0.014567952382241152
427,92655,202104,0.071841,0.013131418000062732
428,55976,202006,-0.034499,0.014700717295752378
429,59408,202109,0.021796,0.014596119844345576
430,47896,201909,0.071273,0.013208777868832152
431,91233,202104,0.074287,0.016827833853121664
432,11850,201807,-0.014747,0.014427824433711147
433,18163,202112,0.131415,0.013238057550424133
434,66181,202108,-0.006125,0.012687846143177554
435,90319,202004,0.159,0.017037650135940864
436,91233,202103,0.006217,0.013168746516079312
437,22111,201803,-0.01332,0.016095042880594178
438,18163,202108,0.001125,0.01194445686246544
439,22111,201906,0.06199,0.017956284228550674
440,59408,202105,0.045892,0.01020911018515259
441,66181,202105,-0.014706,0.014186342421899404
442,22111,201911,0.04847,0.014446558271341692
443,66181,202110,0.132456,0.014280133954705157
444,22111,201901,0.031228,0.014846520985045858
445,18163,202010,-0.007909,0.011709093935151687
446,18163,202111,0.01112,0.012828018335904265
447,14888,202011,-0.135646,0.012965712751297561
448,18163,202109,-0.018189,0.012025476359116613
449,22111,202004,0.144208,0.014449530327759174
450,11850,201808,-0.00638,0.015643750286160288
451,18163,202101,-0.072871,0.012980336349711142
452,55976,202005,0.025093,0.013587688335905757
453,18163,202012,0.001944,0.012550154549510141
454,66181,202109,0.011435,0.011951481073783085
455,47896,201902,0.008309,0.012063158853080019
456,11850,201806,0.018341,0.013925656719411502
457,18163,202009,0.004771,0.011719626672572802
458,22111,201804,-0.012954,0.014995773911840241
459,47896,201906,0.055115,0.015512718527184948
460,22111,201908,-0.006988,0.016029434875677075
461,26403,202103,-0.02391,0.011174954688530041
462,15488,202107,-0.054721,0.01240937039169832
463,11850,201904,-0.006436,0.015405170273513872
464,47896,201903,-0.029992,0.012968643357598604
465,22111,201910,0.02056,0.014852204482543591
466,83443,202104,0.076252,0.013587251304131567
467,91233,202110,-0.033709,0.014593952513613643
468,86580,202103,-0.026414,0.020120349791559133
469,18163,202011,0.01291,0.012946750664983771
470,11850,201905,-0.107623,0.014942204270166551
471,18163,202110,0.02904,0.013699606637441094
472,92611,202002,-0.084988,0.01454838747536963
473,11850,201809,0.060496,0.014201311086208692
474,22111,201805,-0.047197,0.015937673342750168
475,55976,202007,0.080314,0.01516267110826326
476,15488,202109,-0.098559,0.013580208168698605
477,66181,202106,0.005111,0.014896276136542206
478,66181,202107,0.029164,0.01391434987630341
479,91233,202109,0.004188,0.01581285758388557
480,22111,201909,0.007946,0.015164211560428917
481,55976,201912,0.002351,0.013327663812008126
482,13407,201812,-0.067705,0.017052437122167807
483,26403,202105,-0.039619,0.012962061186348383
484,55976,201910,-0.011965,0.012788938712376562
485,90319,201807,0.086814,0.013818168054205151
486,11850,201811,0.008032,0.0149384812002988
487,90319,201903,0.044685,0.01517866254388192
488,55976,202001,-0.036604,0.01514709980696557
489,92611,202010,-0.091314,0.01307280346012749
490,90319,201902,0.000586,0.01318957605886783
491,11850,201812,-0.142264,0.014255706441647342
492,91233,202010,-0.145282,0.011224656020765169
493,26403,202104,0.008129,0.015602282154316678
494,11850,201903,0.022397,0.013373827568861333
495,59408,202104,0.047558,0.011303683758488113
496,86580,202010,-0.073648,0.01653764146145458
497,14888,202010,0.036431,0.013355700714830802
498,55976,201911,0.015606,0.01375573990540921
499,18163,202104,-0.008419,0.014187216102535238
500,92655,202101,-0.048762,0.012583112867376076
501,91233,202012,0.060711,0.010072596285500448
502,86580,202104,0.124455,0.02261447162842649
503,86580,202012,-0.025557,0.017269747013499016
504,90319,201812,-0.058298,0.014405629415325633
505,47896,201904,0.154302,0.014365199062323331
506,90319,201906,-0.021419,0.015623728607316733
507,18163,202107,0.060548,0.015262730260998633
508,18163,202106,0.000593,0.015185897952460859
509,86580,202009,0.011963,0.012570537493380706
510,83443,202103,0.062201,0.013264628363591277
511,90319,201803,-0.060494,0.015494472790012726
512,26403,202109,-0.066906,0.016976843542539838
513,92611,202006,-0.010602,0.012795785412083009
514,59408,201802,0.003125,0.010858248230922669
515,11850,201805,0.055434,0.014409225303775931
516,59408,201803,-0.061994,0.011269951725281302
517,66181,202104,0.060344,0.014138895876580923
518,90319,201806,0.026536,0.012144368551804405
519,26403,202101,-0.071807,0.0052092588145657304
520,92611,202102,0.100699,0.01568089462296047
521,91233,202111,-0.061397,0.017640412154104994
522,18163,202105,0.010718,0.015259836226592249
523,55976,201909,0.038684,0.012945516570266042
524,90319,201811,0.017486,0.015498369896336633
525,14888,202009,0.024214,0.011976624615258611
526,92611,202007,-0.01434,0.01429748727054562
527,59408,202108,0.088373,0.01619328164907058
528,22111,201807,0.092138,0.01506203272017023
529,18163,202008,0.054988,0.01261288452188186
530,55976,202002,-0.059481,0.015711756998729766
531,47896,201901,0.068429,0.01587335233241083
532,26403,202106,-0.016121,0.01634994689324616
533,90319,201907,0.125046,0.013620953289994934
534,11850,201907,-0.029623,0.011211328124039093
535,15488,202108,0.047654,0.014504259255020446
536,92611,202112,0.118388,0.01711338589854803
537,86580,202101,-0.004998,0.019096118656383533
538,86580,202102,0.055794,0.020741742822470696
539,55976,202004,0.069794,0.014732758254371993
540,38703,201802,-0.106111,0.011553598559608995
541,92611,202001,0.058914,0.015461907931718097
542,92611,202008,0.114969,0.015068031222544383
543,11850,201803,-0.014919,0.016510253667329985
544,22111,201806,0.014379,0.016591007972853504
545,26403,202108,0.029997,0.01772214322874923
546,26403,202107,0.001422,0.019445554866537006
547,92655,202012,0.046352,0.012833221591351496
548,75510,202112,-0.153452,0.01195379915876108
549,83443,202101,-0.017251,0.010610115797082985
550,59408,202001,-0.067859,0.013400828869713536
551,92655,202102,-0.004077,0.015961318631739087
552,75510,202109,-0.13256,0.009253876390115595
553,11850,201804,0.042086,0.015484984300081299
554,92611,201912,0.018373,0.013444132254963102
555,55976,201802,-0.155628,0.013840251387062711
556,18163,202102,-0.036503,0.01604622649630854
557,55976,201907,-0.000996,0.012724851534001753
558,92655,202103,0.123713,0.01620930475607306
559,55976,201908,0.039953,0.014355823032105296
560,13407,201901,0.271569,0.01748369595867124
561,91233,202002,-0.081313,0.013843565753800633
562,11850,201908,-0.067375,0.0143400215281823
563,90319,201801,0.12229,0.014519137662847454
564,83443,202012,0.012931,0.00950638861941166
565,83443,202001,-0.009139,0.013628999388600056
566,90319,201901,0.077448,0.01641057150351491
567,83443,202102,0.05547,0.012833306414796611
568,92611,201909,-0.048723,0.0124083329727119
569,91233,202102,0.118752,0.015425431928386564
570,18163,202001,0.00373,0.015184747051215182
571,18163,201910,0.007042,0.015502352652934493
572,18163,201911,-0.019677,0.015557901732882606
573,83443,202002,-0.080604,0.013845681695970535
574,86580,202011,0.069212,0.018229109247171353
575,11850,201902,0.089656,0.0131538994756922
576,92611,202003,-0.113556,0.017138153186983723
577,90319,201804,-0.017895,0.016025359625345167
578,75510,202111,0.029968,0.01121507476685527
579,59408,201809,-0.042677,0.01623457244723544
580,92611,201911,0.033266,0.014251007844620406
581,59408,201808,0.001619,0.014418533587052746
582,15488,202105,-0.008655,0.015183947337839164
583,59408,201801,0.084011,0.012824640462149034
584,18163,202002,-0.091398,0.016101980077580534
585,26403,202110,-0.000591,0.01980923485963689
586,92611,201908,0.017247,0.011718437103638782
587,26403,202111,-0.142959,0.01869951035041388
588,91233,202112,0.140988,0.016393641471861696
589,66181,202009,-0.020453,0.011117165204820546
590,59408,201804,-0.002334,0.01426242185165612
591,92611,202011,0.159375,0.01567003688466853
592,91233,202008,0.160957,0.013705203433026858
593,89393,202111,-0.070128,0.010904929750976443
594,15488,202110,-0.106145,0.016391117876372444
595,83443,202009,-0.02339,0.0120368732636094
596,55976,202003,0.060178,0.016814920904303574
597,15488,202106,0.120991,0.01592364305915961
598,47896,202009,-0.039126,0.01479488798671664
599,26403,202102,0.124101,0.011665422958570438
600,92611,202005,0.094114,0.012347727935279272
601,83443,201912,0.028143,0.012041415030098335
602,18163,201912,0.023267,0.014875685961846548
603,15488,202103,-0.065461,0.018210216534367496
604,90319,201805,0.079935,0.015142036301285263
605,18163,202103,0.096333,0.016977676141251424
606,59408,201805,-0.025401,0.014533705911406044
607,92611,201907,0.025641,0.010931342723330241
608,21936,202112,0.099014,0.009118375737648945
609,18163,201909,0.034517,0.015235259182520495
610,59408,201912,0.062425,0.010977056962167655
611,59408,202103,0.11985,0.00935175753655785
612,11850,201906,0.082803,0.017239135479837207
613,14888,202012,-0.116305,0.01581211231111422
614,66181,202010,-0.03961,0.010319679575280407
615,91233,202006,-0.017249,0.01270757104291262
616,47896,202011,0.202366,0.012183373156809554
617,11850,201910,-0.043053,0.014381420859690833
618,38703,201801,0.084226,0.012981971973259792
619,66181,202012,-0.037093,0.0145583783922519
620,83443,202010,-0.051846,0.012921530428145549
621,91233,202001,0.059446,0.015908820162913555
