,permno,date,ret,pred
161,90319,202107,0.103506,0.01032977256718099
162,84788,201901,0.144317,0.010335965642106676
163,84788,201803,-0.043049,0.010326345339541214
164,10107,201802,-0.008631,0.01032674421977168
165,10107,201803,-0.026661,0.010330924033348857
166,10107,201805,0.061377,0.010330895272832591
167,90319,202106,0.03604,0.010330933785290314
168,90319,202105,0.001423,0.010326329057896188
169,13407,202104,0.103725,0.010329120788578785
170,13407,202009,-0.106753,0.010325846739159643
171,84788,201802,0.042429,0.01032098230986418
172,84788,201804,0.082075,0.010328334208137722
173,10107,201804,0.024652,0.010331157022054517
174,93436,202105,-0.118713,0.0103274948418358
175,93436,202108,0.070605,0.010328862173115797
176,93436,202101,0.124506,0.01031912660614286
177,14542,202104,0.16508,0.01033089614482325
178,93436,202107,0.011034,0.010329184120167393
179,14542,202103,0.015597,0.010328690437568969
180,13407,202012,-0.013756,0.01033041796570968
181,10107,201801,0.110708,0.01033072257839836
182,13407,202101,-0.054291,0.010332401408154562
183,93436,202103,-0.011207,0.010340600153559197
184,93436,202104,0.062147,0.010336817994047155
185,86580,202111,0.278054,0.010320149596585684
186,13407,202011,0.052678,0.010331701241985942
187,13407,202010,0.00462,0.01033262419921424
188,13407,202102,-0.002748,0.010335206368014369
189,90319,202104,0.14108,0.010330986377787859
190,13407,202103,0.143273,0.010334840284394816
191,13407,202008,0.155832,0.010328465116714433
192,90319,202103,0.020085,0.010329034235499013
193,93436,202106,0.087137,0.010336823607734264
194,14542,202102,0.109558,0.010330371990996718
195,14542,202012,-0.005032,0.010329375301693977
196,14542,202101,0.047869,0.010331879030845877
197,84788,201801,0.240639,0.010329896691410607
198,86580,202109,-0.074559,0.01032397566586183
199,90319,202102,0.106465,0.010330822476118521
200,13407,202007,0.117144,0.010332352264217423
201,14542,202009,-0.100711,0.010329210795235353
202,13407,202006,0.008797,0.010330028063094476
203,93436,202012,0.243252,0.010313196796837216
204,14542,202011,0.086199,0.010329262736807487
205,90319,202012,-0.001003,0.010329703076863699
206,90319,202101,0.042633,0.010331997197042735
207,86580,202110,0.234167,0.01033029778471038
208,47896,202111,-0.065101,0.010333043739592231
209,86580,202107,-0.025172,0.01032394145374037
210,47896,202106,-0.052971,0.010330330417847615
211,14542,202008,0.101972,0.010331878443182667
212,13407,202001,-0.016273,0.010333594086519233
213,13407,202005,0.099555,0.010326056264727511
214,90319,202009,-0.1006,0.010329689637784693
215,47896,202110,0.043986,0.010334025010226108
216,14542,202002,-0.066168,0.010330070416759264
217,86580,202108,0.148213,0.010330593383696586
218,14542,202010,0.103028,0.010334442492872941
219,90319,202011,0.08557,0.010329527179656987
220,13407,202002,-0.046754,0.010333838251760074
221,13407,201912,0.017903,0.010331757324206806
222,14542,202006,-0.010714,0.010331721364993225
223,47896,202109,0.023382,0.010332835141054727
224,14542,202007,0.049059,0.010334005071070162
225,47896,202107,-0.018388,0.010334991317646276
226,47896,202112,-0.003022,0.01033633542185553
227,13407,201807,-0.111877,0.010331581693521228
228,13407,201908,-0.044071,0.010331906887552955
229,47896,202105,0.067811,0.010330546676783566
230,13407,201905,-0.082368,0.010326622665463693
231,13407,201907,0.006373,0.010326545912419487
232,47896,202104,0.016291,0.01033027963311193
233,93436,202009,-0.139087,0.010309537600623614
234,13407,202003,-0.133371,0.010335013057757213
235,13407,201911,0.052126,0.010331917568310115
236,13407,201806,0.013244,0.010328301282457396
237,47896,202108,0.053828,0.010334396157211382
238,14542,202001,0.072706,0.010331331007055336
239,14542,202003,-0.131797,0.01033447220017054
240,22111,202109,-0.067175,0.01033280603100511
241,14542,202005,0.059511,0.010328312520632784
242,22111,202108,0.011556,0.010332293020873969
243,47896,202103,0.034382,0.010326914511529194
244,14542,201912,0.024568,0.01033101915044467
245,13407,201802,-0.045856,0.010330633799766566
246,90319,202008,0.095151,0.010332081338796857
247,13407,201909,-0.040879,0.01033338301890116
248,22111,202106,-0.026647,0.010331025683856467
249,90319,202010,0.102695,0.010334674513948525
250,47896,202001,-0.044046,0.010330789364618547
251,92655,202111,-0.03529,0.010328127628138836
252,22111,202107,0.045283,0.010334358534697446
253,55976,202012,-0.053014,0.01032942334298644
254,14542,201911,0.035592,0.010332136810857628
255,22111,202104,-0.009857,0.010332588621521971
256,90319,202006,-0.010792,0.010331803052016014
257,90319,202002,-0.065279,0.010330461934890848
258,22111,202102,-0.022436,0.010332095630201488
259,13407,201910,0.076202,0.010334312615380661
260,22111,202111,-0.036162,0.010334196734929526
261,22111,202105,0.04658,0.010332610388502573
262,13407,201803,-0.103914,0.010334078547782706
263,13407,201906,0.087508,0.01033285793124801
264,14542,201809,-0.020292,0.010332693655906652
265,14542,201808,0.000764,0.010330554555618552
266,90319,202007,0.049293,0.01033424983238517
267,22111,202110,0.008545,0.010336102767617726
268,13407,201809,-0.064132,0.010331584803593337
269,13407,201801,0.059107,0.01033289410181681
270,14542,201908,-0.02349,0.01032845779651155
271,14542,201910,0.033724,0.010331905978264715
272,92655,202112,0.13365,0.01033468513877104
273,66181,202112,0.040064,0.01032937564039361
274,14542,201810,-0.097782,0.01033269818260664
275,55976,202111,-0.058827,0.010330665766799384
276,22111,202103,0.03717,0.010334740468091583
277,13407,201808,0.018252,0.010336161771718694
278,92611,202108,-0.068875,0.010330310467568089
279,47896,202002,-0.122771,0.010334037920676251
280,55976,202109,-0.058879,0.010330802636237682
281,22111,202101,0.036536,0.010330724309720303
282,14542,201905,-0.071394,0.01033228579926892
283,47896,201912,0.057984,0.010329921332321702
284,14542,201909,0.026008,0.010332988859292246
285,13407,201805,0.115,0.010330323718564594
286,22111,202112,0.097095,0.010335962564850068
287,14542,201802,-0.055738,0.010328593047537414
288,14542,201904,0.012929,0.01033229097445184
289,55976,202101,-0.02539,0.01033398245561915
290,93436,202010,-0.095499,0.010320062384601517
291,86580,202106,0.231586,0.010330835452172041
292,90319,202005,0.064469,0.010328556176664516
293,22111,202009,-0.029529,0.010331839014260907
294,59408,202111,-0.069276,0.010330944551366817
295,90319,202003,-0.132388,0.010334738957529711
296,90319,202001,0.069726,0.010331523371758033
297,47896,201802,-0.00147,0.010328770577125782
298,13407,202004,0.227278,0.01033818683772528
299,13407,201904,0.160238,0.010332388694419842
300,55976,202106,-0.007111,0.010333082318088884
301,55976,202108,0.042792,0.010332772258364972
302,47896,201911,0.054755,0.010330176998264223
303,13407,201902,-0.031436,0.01032452890279481
304,55976,202102,-0.075237,0.010334516534388709
305,55976,202010,-0.008291,0.010331262278569958
306,47896,201803,-0.047879,0.010331254122774986
307,92611,202107,0.053759,0.01033225644280195
308,22111,202005,-0.001866,0.010328727594111282
309,55976,202107,0.01085,0.010333895598612478
310,92611,202105,-0.025432,0.010328884622312486
311,13407,201810,-0.07704,0.010333691508454784
312,22111,201812,-0.121511,0.010330066569649837
313,55976,202105,0.019084,0.010332575794722196
314,55976,202009,0.007634,0.010329072175371374
315,55976,202011,0.101189,0.010332847732921426
316,92655,202109,-0.057847,0.010332303544969813
317,14542,202004,0.159828,0.010337418509579328
318,66181,202111,0.077662,0.010328541878210085
319,47896,202102,0.143779,0.010330640873799677
320,55976,202112,0.032781,0.010334401220616666
321,22111,202010,-0.079057,0.010334319652231624
322,22111,202006,-0.054588,0.010333825642424643
323,22111,202002,-0.09028,0.010332306279295165
324,47896,201808,-0.003219,0.010330391949612173
325,14542,201903,0.047673,0.010333444057414879
326,90319,201912,0.027069,0.010331268879719116
327,14542,201807,0.091077,0.010331615834431667
328,14542,201902,0.00318,0.010331134170915513
329,92655,202108,0.009825,0.010331861072164591
330,92655,202106,-0.024349,0.01033165276467806
331,55976,202110,0.072033,0.010334443630041747
332,47896,202101,0.019674,0.010328400902927604
333,92611,202109,-0.027717,0.010334812346073498
334,14542,201803,-0.066025,0.010334059644628392
335,13407,201903,0.032456,0.010334113954406324
336,47896,201809,-0.015186,0.010333603039533281
337,92611,202106,0.028685,0.01033360478758341
338,13407,201804,0.076413,0.010336332419755383
339,14542,201906,-0.020587,0.010335236940115324
340,83443,202106,-0.039801,0.010331713655824921
341,22111,202001,0.020566,0.010332011311673333
342,22111,202008,0.059413,0.010333577656965937
343,55976,202104,0.030038,0.010332624148384506
344,14542,201812,-0.053745,0.010333055295101761
345,22111,202012,0.08778,0.010332719406758492
346,83443,202111,-0.035957,0.010332996951376558
347,47896,201810,-0.026764,0.010333191853357477
348,83443,202109,-0.044896,0.010332372707373543
349,14542,201806,0.028258,0.010330198252184309
350,92655,202107,0.029418,0.010334098487715245
351,91233,202108,-0.102892,0.010330266749887917
352,90319,201911,0.035979,0.01033255357114778
353,47896,201905,-0.086945,0.010327311064013916
354,14542,201811,0.016401,0.010335794769054277
355,92655,202105,0.032899,0.010330102775139587
356,47896,201910,0.06908,0.010329126028079049
357,47896,201908,-0.052931,0.010329860499835117
358,14542,201907,0.125607,0.010333109090040598
359,22111,201905,-0.064448,0.010333785544688855
360,92611,202110,-0.049293,0.010334239168065031
361,91233,202105,-0.056222,0.01032937580221622
362,22111,201811,0.05579,0.010332103763731903
363,22111,201801,-0.01095,0.010333856123145314
364,47896,201804,-0.005729,0.010333561581782696
365,86580,202105,0.082281,0.01033040453786205
366,22111,201904,0.010087,0.010333205921255802
367,22111,201802,-0.054056,0.010334320501968437
368,47896,201801,0.086871,0.010331589065513848
369,47896,201805,-0.016271,0.010333111996503927
370,92611,202101,-0.116491,0.010331023710478818
371,22111,201810,0.013172,0.010332037460006872
372,22111,202007,0.036479,0.010336023959341814
373,11850,201802,-0.123597,0.010332303005679938
374,22111,201907,-0.065049,0.010332153847179283
375,47896,201812,-0.122043,0.010331891007370397
376,83443,202108,0.026878,0.010333228856401292
377,83443,202107,0.001331,0.010334885973554291
378,92655,202110,0.178456,0.010335671035161746
379,90319,201809,-0.020068,0.010332840958222208
380,93436,202011,0.462736,0.010331701200002649
381,55976,202103,0.049723,0.01033691209382367
382,83443,202105,0.0527,0.0103302907738583
383,90319,201808,0.003732,0.010331040022404831
384,55976,202008,0.077203,0.010330352253655722
385,47896,201811,0.019905,0.01033357283011244
386,90319,201910,0.03084,0.01033220860278654
387,14542,201801,0.118062,0.010332096595557939
388,90319,201908,-0.022714,0.010328825108492892
389,13407,201811,-0.073654,0.010335441273801073
390,47896,201806,-0.026259,0.010334299072817006
391,59408,202112,0.005172,0.010336758349808853
392,22111,201903,0.023053,0.010332712298062883
393,59408,202106,-0.023119,0.010330955613169605
394,47896,201907,0.044723,0.010329842056035543
395,14542,201901,0.077983,0.010335630818872852
396,22111,201912,0.06095,0.01033160323324635
397,83443,202110,0.05155,0.010335451569357985
398,22111,201809,0.025837,0.010332328809732338
399,22111,202011,0.062577,0.01033749776046882
400,83443,202112,0.080632,0.010335784326975638
401,14542,201804,-0.014015,0.010334949035424182
402,90319,201810,-0.096514,0.01033298195399086
403,92611,202103,-0.003108,0.010330587462419683
404,11850,201810,-0.062809,0.01033108209939869
405,47896,202012,0.077961,0.010325953565581376
406,92611,202104,0.103103,0.01033386000606061
407,90319,201905,-0.077117,0.010332454803190288
408,91233,202107,0.058314,0.010333176505373068
409,92611,202009,-0.056701,0.010328416805367353
410,92611,202111,-0.083227,0.01033618003662619
411,59408,202110,0.125559,0.010334522923377233
412,47896,202003,-0.224615,0.010336976844404456
413,22111,201902,0.033514,0.010332489917487133
414,90319,201909,0.025711,0.010333275547792013
415,92611,202012,0.039838,0.010327888646255143
416,91233,202009,-0.055892,0.010325913236251665
417,22111,201808,0.023166,0.01033103443976304
418,14542,201805,0.066507,0.010333411563571166
419,47896,201807,0.108541,0.010334492226787183
420,91233,202106,0.012508,0.010334554118928361
421,11850,201801,0.043759,0.010333655596123186
422,22111,202003,-0.024911,0.010336193985618797
423,59408,202107,-0.069609,0.010333790523696363
424,90319,201802,-0.066231,0.010328619286993563
425,91233,202101,-0.112652,0.010329253515199385
426,90319,201904,0.018753,0.010332722793491983
427,92655,202104,0.071841,0.010329842997883731
428,55976,202006,-0.034499,0.010332916019730009
429,59408,202109,0.021796,0.010331560445256823
430,47896,201909,0.071273,0.010333402244459548
431,91233,202104,0.074287,0.010333909443657195
432,11850,201807,-0.014747,0.010333758757830123
433,18163,202112,0.131415,0.010332391073458262
434,66181,202108,-0.006125,0.010331483124149398
435,90319,202004,0.159,0.010337686624146759
436,91233,202103,0.006217,0.01032986536368011
437,22111,201803,-0.01332,0.010335660894312471
438,18163,202108,0.001125,0.010330367367889911
439,22111,201906,0.06199,0.010337096070048348
440,59408,202105,0.045892,0.010329461119220682
441,66181,202105,-0.014706,0.010331528876048714
442,22111,201911,0.04847,0.010333593561846589
443,66181,202110,0.132456,0.010332901943890182
444,22111,201901,0.031228,0.010336193425320604
445,18163,202010,-0.007909,0.010331523654695085
446,18163,202111,0.01112,0.010331695505748206
447,14888,202011,-0.135646,0.01033115674431506
448,18163,202109,-0.018189,0.010331546629982227
449,22111,202004,0.144208,0.010334564184308094
450,11850,201808,-0.00638,0.010335046699977287
451,18163,202101,-0.072871,0.01033237435773387
452,55976,202005,0.025093,0.010331413575390391
453,18163,202012,0.001944,0.010331865389546198
454,66181,202109,0.011435,0.010331771017961027
455,47896,201902,0.008309,0.010330259970303034
456,11850,201806,0.018341,0.010332856535435498
457,18163,202009,0.004771,0.01033065748923845
458,22111,201804,-0.012954,0.010334283328549583
459,47896,201906,0.055115,0.010335412628697709
460,22111,201908,-0.006988,0.010336234838990155
461,26403,202103,-0.02391,0.01032850357479795
462,15488,202107,-0.054721,0.010327793286699463
463,11850,201904,-0.006436,0.010334260749015061
464,47896,201903,-0.029992,0.010331732262105863
465,22111,201910,0.02056,0.010334146821236866
466,83443,202104,0.076252,0.010331915721021472
467,91233,202110,-0.033709,0.010333434475852332
468,86580,202103,-0.026414,0.01033423544832948
469,18163,202011,0.01291,0.010332431415698897
470,11850,201905,-0.107623,0.010334638848589999
471,18163,202110,0.02904,0.010332969293808699
472,92611,202002,-0.084988,0.010331236076422496
473,11850,201809,0.060496,0.010333932450145824
474,22111,201805,-0.047197,0.010334852827430158
475,55976,202007,0.080314,0.01033432342663318
476,15488,202109,-0.098559,0.010330170064169784
477,66181,202106,0.005111,0.010333496615315546
478,66181,202107,0.029164,0.010332645238800394
479,91233,202109,0.004188,0.010336026111560497
480,22111,201909,0.007946,0.01033463228778352
481,55976,201912,0.002351,0.01033209129391733
482,13407,201812,-0.067705,0.010336698719877914
483,26403,202105,-0.039619,0.01033140336401355
484,55976,201910,-0.011965,0.01033138413474583
485,90319,201807,0.086814,0.010331874565725025
486,11850,201811,0.008032,0.010335638745496683
487,90319,201903,0.044685,0.010333891825989962
488,55976,202001,-0.036604,0.010333365044502314
489,92611,202010,-0.091314,0.010333077563136983
490,90319,201902,0.000586,0.010331410016950357
491,11850,201812,-0.142264,0.010333931766343766
492,91233,202010,-0.145282,0.010331300113816382
493,26403,202104,0.008129,0.010333250991749365
494,11850,201903,0.022397,0.010331816623720744
495,59408,202104,0.047558,0.010328757302064076
496,86580,202010,-0.073648,0.010330427052772444
497,14888,202010,0.036431,0.010331504392605481
498,55976,201911,0.015606,0.010332888194421854
499,18163,202104,-0.008419,0.010331115919688286
500,92655,202101,-0.048762,0.010331289217602924
501,91233,202012,0.060711,0.010326826845375565
502,86580,202104,0.124455,0.010337032598929078
503,86580,202012,-0.025557,0.010331353444770017
504,90319,201812,-0.058298,0.01033326684259083
505,47896,201904,0.154302,0.010333543179692704
506,90319,201906,-0.021419,0.010335691179111275
507,18163,202107,0.060548,0.010333498857382974
508,18163,202106,0.000593,0.010333107395814408
509,86580,202009,0.011963,0.01032419565325559
510,83443,202103,0.062201,0.010332242769265077
511,90319,201803,-0.060494,0.010334611113106098
512,26403,202109,-0.066906,0.010334145206890782
513,92611,202006,-0.010602,0.010330040597920444
514,59408,201802,0.003125,0.010328873353784362
515,11850,201805,0.055434,0.010333551697767441
516,59408,201803,-0.061994,0.010330694250775188
517,66181,202104,0.060344,0.010329146650860394
518,90319,201806,0.026536,0.010329994879649229
519,26403,202101,-0.071807,0.010323476650560446
520,92611,202102,0.100699,0.010336259894157158
521,91233,202111,-0.061397,0.010335731281097557
522,18163,202105,0.010718,0.010333496863335474
523,55976,201909,0.038684,0.010331565592413054
524,90319,201811,0.017486,0.010335927138576877
525,14888,202009,0.024214,0.010328813881860617
526,92611,202007,-0.01434,0.010332816422122146
527,59408,202108,0.088373,0.01033540732510967
528,22111,201807,0.092138,0.010333909291941707
529,18163,202008,0.054988,0.01033042966348447
530,55976,202002,-0.059481,0.01033445090279126
531,47896,201901,0.068429,0.010336495545524349
532,26403,202106,-0.016121,0.010334579630332878
533,90319,201907,0.125046,0.010333394667220937
534,11850,201907,-0.029623,0.010330993690034197
535,15488,202108,0.047654,0.010332245204417535
536,92611,202112,0.118388,0.010336855923620065
537,86580,202101,-0.004998,0.01033428687716385
538,86580,202102,0.055794,0.010335412356412856
539,55976,202004,0.069794,0.010332351575662636
540,38703,201802,-0.106111,0.01033036155115901
541,92611,202001,0.058914,0.010332522321599667
542,92611,202008,0.114969,0.010333552840430794
543,11850,201803,-0.014919,0.01033788049610242
544,22111,201806,0.014379,0.0103360425300766
545,26403,202108,0.029997,0.010335009977711829
546,26403,202107,0.001422,0.01033612125078538
547,92655,202012,0.046352,0.010330591968824274
548,75510,202112,-0.153452,0.010329971597628218
549,83443,202101,-0.017251,0.010331501862956814
550,59408,202001,-0.067859,0.010331312059911212
551,92655,202102,-0.004077,0.010335222221467799
552,75510,202109,-0.13256,0.010327846083828399
553,11850,201804,0.042086,0.010335304168238383
554,92611,201912,0.018373,0.010331106530887127
555,55976,201802,-0.155628,0.010331345148294197
556,18163,202102,-0.036503,0.010335657863581912
557,55976,201907,-0.000996,0.010330592390652914
558,92655,202103,0.123713,0.010334444583040057
559,55976,201908,0.039953,0.01033322233534613
560,13407,201901,0.271569,0.010337008113778644
561,91233,202002,-0.081313,0.010330226047749486
562,11850,201908,-0.067375,0.01033493864627839
563,90319,201801,0.12229,0.010332556033447154
564,83443,202012,0.012931,0.010328584414150832
565,83443,202001,-0.009139,0.010332702935720292
566,90319,201901,0.077448,0.01033604782263921
567,83443,202102,0.05547,0.010333564254875425
568,92611,201909,-0.048723,0.01033094694311308
569,91233,202102,0.118752,0.010335563604789405
570,18163,202001,0.00373,0.01033317370810309
571,18163,201910,0.007042,0.010333109766254032
572,18163,201911,-0.019677,0.010333685819863474
573,83443,202002,-0.080604,0.010333544255494617
574,86580,202011,0.069212,0.010334120332630871
575,11850,201902,0.089656,0.010332152829790624
576,92611,202003,-0.113556,0.010335808078216114
577,90319,201804,-0.017895,0.010335013340480648
578,75510,202111,0.029968,0.010327785419421445
579,59408,201809,-0.042677,0.010333903419068638
580,92611,201911,0.033266,0.010331737435981123
581,59408,201808,0.001619,0.010331345092122014
582,15488,202105,-0.008655,0.010329847274842542
583,59408,201801,0.084011,0.010331280328478869
584,18163,202002,-0.091398,0.010334225127979171
585,26403,202110,-0.000591,0.010337734758195887
586,92611,201908,0.017247,0.010330309710348309
587,26403,202111,-0.142959,0.01033586654194172
588,91233,202112,0.140988,0.010335713743419562
589,66181,202009,-0.020453,0.010329435098148564
590,59408,201804,-0.002334,0.010333754792090515
591,92611,202011,0.159375,0.01033566185153555
592,91233,202008,0.160957,0.010331011116433777
593,89393,202111,-0.070128,0.010327939307893361
594,15488,202110,-0.106145,0.010334560752556333
595,83443,202009,-0.02339,0.010330458313677205
596,55976,202003,0.060178,0.010335860752250035
597,15488,202106,0.120991,0.010332427034185765
598,47896,202009,-0.039126,0.010333602343620614
599,26403,202102,0.124101,0.010332899562688479
600,92611,202005,0.094114,0.010329602490346193
601,83443,201912,0.028143,0.010331621324314906
602,18163,201912,0.023267,0.010333807925884958
603,15488,202103,-0.065461,0.010331066338385608
604,90319,201805,0.079935,0.010333801357675424
605,18163,202103,0.096333,0.010335432257416476
606,59408,201805,-0.025401,0.010332974030018894
607,92611,201907,0.025641,0.010328878191892493
608,21936,202112,0.099014,0.010325894401236175
609,18163,201909,0.034517,0.010333292598349461
610,59408,201912,0.062425,0.01033002419826304
611,59408,202103,0.11985,0.01032768297620968
612,11850,201906,0.082803,0.010338213714463071
613,14888,202012,-0.116305,0.010336498157357744
614,66181,202010,-0.03961,0.010330881799209244
615,91233,202006,-0.017249,0.010329496008774227
616,47896,202011,0.202366,0.010332421985781588
617,11850,201910,-0.043053,0.010333960213199647
618,38703,201801,0.084226,0.010331692283301653
619,66181,202012,-0.037093,0.010332565582571958
620,83443,202010,-0.051846,0.010333581469116263
621,91233,202001,0.059446,0.01033216945453194
622,83443,201812,-0.064425,0.01033076762388172
