,permno,DATE,pred,RET
9712,18542,201811,0.020405956,0.118282
9714,53613,202012,0.020453475,0.173038
9716,39642,202006,0.020487666,-0.027822
9717,44644,201905,0.02053474,-0.025975
9718,88446,202109,0.020669166,-0.112761
9720,27959,202002,0.020598466,-0.05106
9721,45751,202107,0.020639066,0.050292
9723,56573,202111,0.020659529,0.018783
9725,75186,201802,0.020687912,-0.004124
9726,89179,201906,0.020715985,0.018095
9727,89006,202004,0.092359364,0.027156
9728,10696,202006,0.022370785,-0.085698
9730,16752,201802,0.021054488,-0.062969
9731,79057,202107,0.020467479,0.061659
9735,18576,201908,0.020684429,-0.2271
9738,73139,202003,-0.07058785,-0.123432
9739,75186,201803,0.01949252,-0.015089
9740,60442,202103,0.020037513,0.041875
9741,86339,202009,0.018901203,0.027259
9746,13928,202001,0.01912833,-0.086114
9747,64936,202006,0.019738074,-0.033996
9749,13928,201905,0.01979749,-0.061074
9750,89428,201809,0.019850135,0.029879
9751,60442,201804,0.02001534,-0.032267
9752,64311,202111,0.020124037,-0.091077
9755,89179,201811,0.020197753,0.052618
9756,16595,202111,0.020436712,-0.094523
9757,28310,202004,0.12282869,0.012912
9758,89626,202003,-0.08271683,-0.126044
9760,89179,201810,0.019482918,0.005547
9761,79057,201909,0.019816304,0.037817
9763,77418,201801,0.018742677,0.046819
9766,76841,201809,0.01891271,-0.000509
9771,76841,201810,0.019587368,-0.138802
9773,12369,202109,0.019679632,0.075495
9774,89617,202110,0.019737784,0.059408
9777,79057,202104,0.019918473,0.086219
9778,91952,202104,0.020041265,0.008646
9779,82642,202106,0.020125171,0.037714
9783,18542,201910,0.02021574,0.099121
9784,14277,201811,0.021157924,-0.121029
9785,17005,201805,0.020297829,-0.092224
9788,15408,201809,0.02042878,-0.05423
9790,14655,202011,0.020416591,0.046982
9791,40539,202002,0.020490529,0.016768
9794,77178,201812,0.020572398,-0.01253
9796,89428,201808,0.020564135,-0.022785
9799,76932,201910,0.02060427,0.037913
9803,91952,202103,0.02063599,-0.012698
9807,86868,201812,0.026304865,-0.123971
9811,48506,202109,0.020701941,-0.06739
9814,18729,202106,0.020616263,-0.029005
9816,79678,202105,0.020572037,0.066455
9818,76744,202008,0.02078642,0.026176
9819,90857,201803,0.020775948,-0.115519
9824,15054,201801,0.020720188,0.104948
9827,89179,202009,0.020753687,-0.042555
9828,76744,202010,0.052572988,-0.234308
9831,19350,202011,0.022410147,0.158072
9832,17005,201907,0.020817202,0.034502
9833,76614,202109,0.020433867,-0.101307
9834,89179,202005,0.026230536,0.047661
9843,60628,202109,0.020815743,-0.171817
9844,39642,202107,0.020666894,0.051647
9845,91937,201911,0.020586345,-0.049722
9846,66157,202003,-0.078692846,-0.249139
9848,77702,201808,0.019335937,0.027104
9849,89428,202103,0.019814098,0.073083
9851,44644,202102,0.018685032,0.0539
9853,10696,202107,0.018928468,0.076902
9855,39642,202104,0.019589953,0.023278
9856,11552,201910,0.025303297,0.087915
9857,84181,202011,0.019840557,0.07642
9859,12308,201808,0.0197549,0.019108
9860,56573,202107,0.019865721,0.013911
9861,85631,202108,0.020080335,-0.034379
9864,17005,201905,0.020150091,-0.036962
9867,39642,202110,0.020203546,-0.025344
9869,64936,202002,0.0202948,-0.077318
9870,87657,202110,0.020367103,0.058387
9872,17478,202005,0.021172691,0.112025
9873,49680,201802,0.020419734,-0.034558
9874,79057,202001,0.020522155,-0.023577
9877,10696,201910,0.020499522,0.024616
9878,69032,201910,0.02058948,0.087415
9884,86868,202009,0.021655075,-0.019036
9887,73139,201905,0.02058779,-0.030014
9890,13928,202103,0.020649016,0.018458
9892,79678,202102,0.020622443,0.050659
9893,90857,201805,0.020719819,-0.03324
9895,86868,201904,0.026261978,0.072556
9901,39642,202009,0.021359827,-0.038308
9903,78975,202005,0.02669325,0.076016
9905,45751,202106,0.020639332,0.016841
9906,39642,202106,0.020630375,0.008806
9911,81284,202111,0.020584792,-0.040918
9913,60628,201802,0.020733258,-0.061224
9914,75186,201804,0.020729212,0.066258
9915,13928,201802,0.02073039,-0.071671
9920,64311,202106,0.020763595,-0.055144
9923,91952,202102,0.020775083,-0.01545
9925,86755,201904,0.020786315,0.054993
9926,87267,201903,0.02078922,-0.028316
9928,73139,201903,0.020819515,0.050554
9937,87447,202006,0.038572602,0.115034
9939,44644,201911,0.021097716,0.052703
9941,66157,202101,0.020931102,-0.080275
9943,12622,202112,0.02056673,0.141008
9946,18411,202105,0.020811977,-0.024029
9948,56573,202104,0.02089936,0.040358
9952,49680,201805,0.020793663,-0.010367
9953,15408,201806,0.020819774,0.092902
9955,39642,202103,0.020839583,0.011735
9956,39642,201809,0.020846,-0.000458
9957,86783,202010,0.05103637,-0.051547
9964,48506,202108,0.021300701,0.014335
9969,89428,201911,0.020962182,-0.021106
9970,44644,201910,0.020481376,0.005018
9971,86339,202008,0.020836884,-0.020696
9972,17005,201904,0.020857751,0.017615
9973,60442,202001,0.020791888,-0.062206
9974,89617,202009,0.02093749,-0.037542
9975,85631,202111,0.02083619,-0.199679
9979,39642,201912,0.020848762,0.055164
9984,82642,202110,0.020844888,0.081352
9987,73139,202005,0.105279066,0.049885
9989,64311,202105,0.022275362,0.00949
9991,89428,201902,0.021000218,-0.024236
9994,27959,201910,0.020651178,-0.016691
9995,81055,202107,0.090596385,0.045316
9996,39642,201810,0.022372074,-0.116858
9998,62148,202103,0.021141347,0.053195
10000,87657,202108,0.020549417,0.043734
10004,86339,202007,0.02077165,-0.003884
10011,18484,202109,0.020893976,-0.096718
10012,40539,201911,0.02083556,0.064354
10013,44644,201906,0.020827074,0.037472
10016,86111,201901,0.0211564,0.09261
10018,49680,201811,0.020839203,0.102012
10021,12622,202107,0.02087234,0.200542
10022,79057,201908,0.020852791,0.022507
10023,69032,202006,0.025240162,0.09276
10024,13928,201804,0.02087734,0.104739
10026,86783,202003,-0.1351223,-0.20661
10029,89626,201908,0.019072954,0.117632
10033,18411,202109,0.01967106,-0.057204
10037,44644,201904,0.018421538,0.02911
10039,89617,202008,0.018707424,0.008861
10041,40539,201810,0.019436888,-0.019104
10046,79057,202101,0.01954156,-0.053599
10048,19350,202010,0.055128675,0.019311
10056,84181,202008,0.02048076,0.069435
10059,12060,202004,0.13306458,-0.143577
10061,86868,202003,-0.13633111,-0.230014
10064,90857,201808,0.01903259,-0.083745
10066,89428,201910,0.01952453,0.008443
10068,49680,201806,0.01829469,-0.004432
10071,89626,202110,0.018535223,0.140501
10072,39642,202007,0.0195079,0.175826
10073,89626,201907,0.0194362,0.001597
10074,90857,201802,0.019530708,0.02195
10079,78975,202003,-0.07656472,-0.134851
10080,62148,202101,0.018884905,-0.055041
10081,64186,202007,0.020678505,-0.079723
10082,77178,201904,0.018114697,0.510258
10085,71563,202002,0.018452346,-0.096568
10086,19502,201810,0.019150877,0.094239
10089,27959,202102,0.019364811,-0.079202
10090,78975,201910,0.019470824,-0.029744
10092,48486,202102,0.020170007,0.172001
10093,13928,202105,0.01981535,0.098357
10094,86868,202010,0.03849856,-0.059362
10099,39642,201911,0.020321622,0.009766
10102,88446,202107,0.020196356,0.047632
10104,79057,201911,0.019810224,-0.006167
10106,10696,202010,0.022560384,-0.073557
10109,18312,202102,0.020255368,-0.105971
10113,16752,201806,0.020226266,-0.051192
10116,45751,202105,0.020229131,0.019528
10117,10696,202005,0.02210128,0.035998
10119,59176,202004,0.1302034,0.070903
10125,75186,201807,0.02206214,-0.000783
10126,13928,201907,0.02075671,-0.026475
10127,49680,201807,0.020264013,0.039522
10129,85592,202007,0.020549782,0.12954
10134,75186,201808,0.020939399,-0.002742
10136,87267,201910,0.020569038,0.036038
10137,79057,202002,0.020561676,-0.045793
10139,62148,202012,0.02061177,0.007773
10140,75186,201801,0.020659111,0.038349
10142,89179,202008,0.02067372,0.028196
10144,77178,201901,0.051111627,-0.129854
10148,85259,202105,0.021177791,0.107284
10150,18729,202107,0.020832684,-0.01721
10151,60628,202101,0.020330478,-0.093521
10152,89179,201809,0.020718329,0.038039
10154,39642,202111,0.02075139,-0.010226
10157,89626,201906,0.020688888,0.014262
10162,15408,201805,0.0207254,0.030596
10166,19654,202106,0.020918403,0.015838
10167,17005,201803,0.020752693,-0.0815
10168,10696,202102,0.020781726,0.123478
10172,89428,202001,0.020782866,-0.020853
10174,86339,202102,0.020802155,-0.022039
10175,27959,201911,0.020813497,-0.054583
10177,86339,202101,0.020821547,0.00044
10179,60442,201801,0.02083104,0.100354
10180,79057,201912,0.020839788,0.032546
10184,86111,201811,0.02084716,0.055709
10187,75186,201809,0.0209003,-0.03229
10189,11552,201909,0.02602677,0.025826
10191,89428,201807,0.020866014,0.04638
10192,69032,201909,0.020798173,0.028441
10195,16851,201906,0.026523182,-0.180101
10196,88352,202001,0.02088029,-0.053066
10199,39642,201909,0.020763785,-0.000748
10202,88352,201912,0.02067865,-0.002952
10204,18542,201906,0.05429652,0.137551
10209,76932,202103,0.021319378,0.076605
10210,39642,202005,0.06032346,-0.022176
10212,18729,202105,0.021387475,0.038166
10213,75825,201809,0.02096268,0.078999
10216,18542,202007,0.032369763,0.058577
10218,69032,201906,0.023627814,0.076677
10222,80070,201808,0.020699903,-0.016186
10223,60442,201805,0.020392653,-0.015109
10229,64936,201912,0.02057306,0.00755
10230,89003,202111,0.020749854,-0.056348
10232,49680,201804,0.020692784,0.024614
10233,75825,201805,0.020693533,-0.003046
10235,73139,201906,0.03235885,0.124754
10238,18542,202003,-0.13794771,-0.066001
10242,19502,201803,0.0186305,-0.049644
10245,39642,201910,0.019271892,0.012018
10248,40539,201809,0.017980896,0.018641
10251,89428,201912,0.018303916,0.006593
10252,91952,202101,0.019147608,-0.008618
10256,89179,201911,0.01929253,0.072767
10259,90857,201807,0.019398851,0.017202
10261,49680,201803,0.01962727,0.002966
10263,69032,201901,0.025567977,0.074401
10265,75825,201806,0.01991685,0.056192
10266,27959,202012,0.019870365,-0.011871
10268,39642,201908,0.019905027,0.00443
10269,78975,202001,0.020170435,0.072462
10272,19502,201902,0.020250935,-0.008719
10273,85631,202109,0.020256167,-0.080364
10274,64936,202001,0.020343717,0.035378
10279,60628,202011,0.020402838,0.104482
10281,64936,202007,0.02047345,-0.001848
10282,91937,201908,0.020494198,-0.021071
10283,87267,202004,0.13312632,0.141078
10284,39642,202012,0.022110237,0.069026
10287,89006,201903,0.020917073,0.064037
10290,89428,201903,0.020364191,-0.041037
10291,90857,201806,0.020655926,0.001814
10293,64186,202110,0.020679336,0.067196
10294,86868,202008,0.02366028,0.04122
10296,81055,202105,0.020608772,0.081164
10298,61399,201805,0.020631794,0.152614
10299,86783,202008,0.020713508,0.149399
10300,64186,202003,-0.1307776,-0.031267
10302,76932,202102,0.018927865,0.025824
10303,15054,201804,0.019569445,-0.048698
10305,19502,201809,0.018313691,0.063302
10307,17005,201906,0.018936977,0.040481
10308,86755,201903,0.019342547,0.03923
10310,64936,202008,0.019474711,-0.031963
10312,18576,201906,0.019532058,0.147736
10313,40539,201811,0.019754443,-0.107299
10315,12308,201807,0.019901121,0.038778
10319,39642,201907,0.020000663,0.003135
10320,86868,202007,0.02627048,0.001721
10321,18729,202009,0.020293988,-0.026621
10322,14655,202104,0.05087538,-0.082652
10323,81284,202106,0.020703,-0.023424
10324,84181,201908,0.020452064,-0.026107
10327,89179,201901,0.019958371,0.153714
10334,36468,202012,0.020327551,-0.017014
10341,91937,202002,0.02042555,0.138528
10344,64936,201911,0.020389576,0.006784
10345,89179,202011,0.020455528,0.141935
10346,81472,202109,0.020519895,-0.105553
10347,79057,201801,0.020549811,0.068569
10348,48506,202107,0.020582113,0.037614
10352,87447,201901,0.04916239,0.080693
10353,39642,201812,0.021590807,-0.10548
10357,86755,201811,0.020731725,-0.00265
10359,78975,201907,0.020273633,0.062947
10360,12622,202105,0.020615399,0.068288
10361,27959,202011,0.020695208,0.016448
10363,44644,202011,0.02063871,0.100785
10365,92221,202106,0.0206711,0.146555
10366,89617,202010,0.04044547,-0.038007
10367,78975,201904,0.021022487,-0.037795
10368,76932,201909,0.02083696,0.048416
10373,18411,202106,0.020432051,-0.053348
10376,76614,202111,0.020718146,-0.005329
10378,89179,201905,0.020759497,0.056838
10379,64311,202104,0.021112718,0.039923
10381,88352,202006,0.025667809,-0.017585
10382,73139,202007,0.027164342,0.072757
10384,14655,202010,0.05254,0.05038
10385,48486,202101,0.02130465,0.024732
10386,18411,202108,0.020656792,0.039455
10387,18729,202011,0.021328539,0.085562
10392,85592,202006,0.021086171,0.026339
10394,76932,201908,0.020721683,0.018788
10395,27959,201909,0.020581204,0.033642
10396,86868,202006,0.025829459,0.005751
10397,86755,201906,0.020806812,0.075916
10400,89179,202010,0.020766597,0.015674
10402,87267,201904,0.020570094,0.13541
10404,87267,201812,0.020693792,-0.074905
10406,89428,201905,0.020735422,-0.079186
10407,64936,202011,0.020733634,-0.023027
10408,90993,202108,0.020749658,-0.002504
10410,60628,202103,0.020770032,0.118625
10414,81284,202112,0.020782486,0.035073
10415,39642,202010,0.039418355,-0.006661
10416,79057,201907,0.021081377,0.037681
10422,91937,201910,0.02091023,0.049384
10423,78975,201912,0.020522675,0.011742
10424,40539,201910,0.02078357,0.034266
10426,27959,202101,0.02081866,0.026649
10427,76841,201801,0.02082675,0.091785
10428,81055,202111,0.09081364,-0.06555
10431,86339,202011,0.02232416,0.072791
10434,76841,201808,0.021117046,0.057182
10437,39642,202112,0.020519717,0.064139
10439,60442,201808,0.020727776,-0.008907
10442,60442,201806,0.0208622,-0.057946
10446,90993,202109,0.02080769,-0.036644
10450,76614,202112,0.020797925,-0.007871
10452,89179,202002,0.020832654,-0.030873
10454,76841,201812,0.046712488,-0.098286
10455,39642,201902,0.044184614,-0.002686
10457,27959,202003,0.007205611,-0.117993
10458,85259,202104,0.02052393,0.02427
10459,11955,202112,0.020777274,0.042354
10460,91937,201912,0.020454487,-0.001655
10461,91937,202001,0.020436186,0.009819
10462,39642,201904,0.020835573,-0.035999
10465,15408,201810,0.020602353,-0.00254
10466,86339,202103,0.02062574,0.113708
10468,85631,202101,0.020645466,-0.091406
10470,60442,201912,0.02068552,0.041903
10471,89626,201901,0.020711178,-0.031044
10472,89006,201902,0.020721704,0.019455
10475,19502,201808,0.020742003,0.020408
10476,86783,202006,0.025284236,-0.028718
10477,11762,202109,0.020772073,-0.11315
10481,18729,202108,0.020709807,-0.019497
10483,13901,202011,0.065109655,0.103936
10486,25785,202111,0.021623978,0.129391
10487,78975,201911,0.020935846,0.005398
10490,13447,202005,0.025984054,0.103516
10491,64936,202105,0.020743752,-0.047059
10492,15408,201811,0.020712214,-0.058668
10493,11955,202111,0.02059431,0.002746
10498,39642,202011,0.02081434,0.016052
10499,87657,202112,0.020770228,0.20725
10509,16752,201803,0.020746138,-0.010822
10513,18542,201909,0.020773113,0.061429
10515,39642,201903,0.05205796,0.006873
10517,84181,201905,0.02125337,-0.045161
10524,89179,201909,0.020896172,-0.078847
10525,39642,201808,0.020443978,0.045932
10526,18729,202104,0.02081349,0.02943
10528,80070,201809,0.020810349,-0.060466
10529,79057,201906,0.020750038,0.013487
10533,19654,202105,0.020778045,0.027808
10534,18729,202102,0.020806734,-0.035897
10538,60628,201801,0.020807968,0.051855
10539,27959,202001,0.02081592,0.070387
10541,10696,202008,0.025346996,-0.002104
10542,82642,202104,0.020832013,0.078907
10543,56573,202012,0.021027956,-0.028755
10544,44644,202003,-0.04764884,-0.110831
10546,53613,201806,0.024602883,-0.089425
10547,18411,202001,0.020576866,0.105181
10548,90993,202107,0.019389406,0.00952
10555,86868,201906,0.024846526,0.121157
10556,11552,201905,0.020212058,-0.009191
10558,36468,202101,0.019996896,-0.05866
10560,77702,201807,0.019942582,0.072467
10563,17478,202001,0.020238692,0.075737
10566,40539,202010,0.064830944,-0.087152
10567,89428,201812,0.021307722,-0.071478
10568,79057,202012,0.02054222,0.046472
10570,84181,201907,0.02002849,0.023032
10572,91937,201909,0.02040706,0.009225
10573,10696,202009,0.02474244,0.034846
10575,88352,202007,0.022588853,0.202885
10576,84181,202002,0.020308299,-0.091289
10577,40539,201905,0.02039174,-0.079446
10578,44644,201903,0.020456005,0.04901
10582,60442,201809,0.020577352,-0.051205
10583,64186,201911,0.020581387,0.120251
10588,13928,201906,0.02079377,0.0346
10592,64936,201910,0.020626135,0.018633
10595,60628,201806,0.02067212,-0.085943
10597,79057,201905,0.020675583,0.005992
10599,20648,202112,0.020709384,-0.181919
10600,75825,201802,0.02072953,-0.118087
10601,11552,201904,0.021266932,0.003392
10602,87447,202005,0.091116086,0.064019
10603,18484,202111,0.022286328,-0.230257
10604,80070,201807,0.02106625,0.03589
10605,92108,202107,0.020483553,0.193844
10607,40539,201909,0.020689808,0.014008
10609,73139,201810,0.020831937,-0.08701
10610,86783,202011,0.02117021,0.2502
10611,64186,201903,0.02075234,-0.077849
10612,73139,201902,0.020805236,0.061609
10613,86339,202005,0.020929184,0.079847
10614,11552,201809,0.020807847,-0.052515
10615,89428,202002,0.020831758,-0.04156
10616,89428,201907,0.020825217,-0.017847
10617,64311,202107,0.020907875,-0.02856
10620,75186,201810,0.021353614,-0.059207
10622,81284,202107,0.020828739,-0.027886
10624,28222,202111,0.020847317,-0.041259
10628,88845,201810,0.020833496,-0.019473
10631,28222,202106,0.020868003,-0.034973
10633,64936,202010,0.020975368,0.017864
10634,27959,201905,0.020860078,-0.050291
10635,89179,202007,0.021040354,0.041144
10644,18729,201801,0.020865636,-0.010736
10645,16752,201804,0.02088241,-0.053485
10647,90993,202105,0.02087877,-0.041033
10648,86755,201806,0.020889912,0.011515
10652,13788,202006,0.023403883,-0.016859
10655,19654,202104,0.058949817,0.010075
10656,18729,202008,0.021481687,0.026684
10659,84181,201909,0.020919245,-0.020333
10661,15358,202005,0.021864211,0.198501
10662,40539,201908,0.020889524,0.01173
10670,18729,202010,0.03683369,0.028257
10671,11552,201906,0.057650156,-0.014394
10672,89428,201811,0.021417696,0.012474
10674,48506,202110,0.020625226,0.138098
10676,86755,201808,0.020388335,0.057807
10677,86755,201902,0.020820573,0.029912
10681,76614,202008,0.02087101,-0.019207
10683,89006,201802,0.020709082,-0.011261
10687,60628,201805,0.020771787,0.007767
10689,12052,201802,0.02079228,-0.000135
10690,12052,201803,0.020794915,-0.006968
10691,60628,202010,0.02080722,0.031608
10695,91952,202012,0.020820262,0.001514
10696,44644,201810,0.020828988,-0.043675
10697,60628,201803,0.020837272,-0.023538
10701,89617,202106,0.020845665,0.089423
10704,86755,201807,0.020853024,0.027964
10705,18411,202111,0.020859612,-0.008986
10708,62148,202110,0.02087411,0.216207
10710,89617,202102,0.020870674,-0.119939
10711,61399,202004,0.13325252,0.223707
10714,85592,202005,0.02533694,0.02544
10715,17005,201808,0.020920485,0.160037
10721,86755,201812,0.020640558,-0.08673
10725,64936,202009,0.020651484,0.01823
10726,86223,201908,0.020889834,-0.053139
10727,64186,202004,0.13334975,0.104978
10728,19502,201805,0.022226881,-0.055079
10729,81472,202111,0.021135788,-0.023725
10732,79057,201803,0.02063251,-0.031285
10736,12052,201804,0.020702656,-0.084473
10737,88352,201904,0.020880468,-0.105069
10738,12060,201901,0.021704901,0.34214
10739,36468,202104,0.020798093,0.113278
10741,19350,202009,0.020906094,0.058698
10742,76841,201902,0.027675744,-0.017287
10746,87267,201902,0.020858068,0.067794
10747,84181,201810,0.020809824,-0.048107
10748,28222,202010,0.02092326,-0.072584
10749,27959,202103,0.02082227,0.127819
10751,13928,201912,0.020841265,0.084918
10752,89179,201808,0.020799777,0.046364
10756,18729,202109,0.020831758,-0.030404
10757,79057,202102,0.020847429,0.116084
10758,90857,201801,0.020848908,0.054267
10759,87267,201811,0.020936906,0.040324
10762,86111,201809,0.020858776,-0.020319
10765,79057,202003,0.020549119,-0.224712
10766,16752,201808,0.026140776,-0.053097
10767,76932,202006,0.021303598,-0.062558
10768,18411,201911,0.020189518,-0.000798
10769,40539,202009,0.020597987,0.015696
10770,18484,202101,0.020784529,0.103018
10772,18411,202104,0.020709813,0.064511
10775,82642,202103,0.020656746,0.017456
10777,11762,202111,0.020735582,-0.011775
10778,73139,201812,0.020759597,-0.10367
10785,13928,201801,0.02076572,0.071416
10787,40539,201904,0.02077617,0.031385
10788,18411,202110,0.020793455,0.005648
10791,87447,202004,0.13319774,0.013273
10792,13928,201908,0.022211203,-0.116791
10795,88352,201810,0.02112104,-0.092021
10799,11552,201803,0.020692445,0.02399
10801,16595,202104,0.09376844,0.182253
10802,64936,202003,0.020613395,-0.076618
10803,16752,201807,0.0212934,0.003278
10804,88845,201809,0.020695189,0.012883
10808,11552,201907,0.024653655,-0.006274
10809,27959,201904,0.020858053,0.012444
10811,89626,202006,0.020822512,-0.105203
10815,89428,202101,0.020694014,-0.000802
10817,17005,201807,0.020845499,0.015695
10820,89006,201812,0.020835083,-0.104269
10822,62148,202102,0.020823743,0.070841
10823,60628,201808,0.020838037,-0.007809
10828,16595,202102,0.021063007,0.240272
10829,86111,201808,0.020841628,0.005936
10830,10696,202007,0.02656506,0.022229
10833,84181,201808,0.02086585,-0.002692
10834,89428,201904,0.020785255,0.045636
10835,87267,201909,0.020751461,0.062429
10836,11955,202109,0.02086767,-0.033363
10837,11552,201804,0.020856379,-0.023652
10839,89006,201803,0.02083113,-0.044419
10847,89428,201908,0.020854566,-0.003185
10849,12060,201812,0.021213196,0.010667
10852,13928,202002,0.020842278,-0.178193
10853,86783,202007,0.044584133,0.043829
10854,89626,202101,0.02107839,-0.001703
10856,18729,201802,0.020838402,-0.070986
10857,48486,202012,0.02058506,0.046194
10860,27959,201903,0.02085834,0.003792
10863,61735,202112,0.020845808,0.016195
10864,84181,201912,0.020794846,-0.002549
10866,89617,202011,0.020961922,-0.042107
10867,20682,202107,0.020912921,-0.131516
10868,84181,201809,0.020842759,0.013892
10869,64186,202009,0.020862274,-0.044878
10870,76744,202005,0.026538022,0.146338
10871,27959,202010,0.02089389,0.040086
10874,11552,201908,0.02639791,0.053778
10875,66157,202012,0.020759817,0.087943
10876,89626,201903,0.020788865,-0.091144
10877,13788,202007,0.047521368,0.10829
10878,78975,201905,0.021189367,-0.024735
10880,89626,202102,0.020924093,0.098822
10881,79057,201808,0.020422377,-0.032064
10882,56573,202110,0.021002147,0.102792
10883,19502,201903,0.02079704,-0.111252
10884,78916,201809,0.020751782,-0.006416
10891,86868,202011,0.021126123,0.219742
10892,89626,201902,0.020777084,-0.00203
10894,73139,201806,0.020807179,-0.026951
10895,79678,202108,0.02078855,-0.014949
10896,10696,202111,0.020821776,-0.020002
10897,18542,202006,0.021614539,0.053026
10899,18411,201912,0.02079643,0.027585
10901,12060,202011,0.020904807,0.371968
10902,80070,201806,0.020798633,0.029636
10904,76614,202007,0.021714924,0.013501
10905,49154,202001,0.020794652,-0.136261
10908,89428,201909,0.020871185,0.081176
10909,88352,202002,0.020797785,-0.046125
10910,19502,201804,0.0208547,0.014969
10914,18411,202101,0.02086685,-0.04086
10916,88446,202111,0.020860692,-0.119814
10918,89179,202003,-0.08104933,-0.11319
10922,76932,202009,0.01928126,-0.08807
10925,17478,202003,-0.0750892,-0.078448
10926,87447,201906,0.025609592,0.111386
10927,76614,202009,0.036094684,-0.097027
10929,76932,202008,0.018318292,0.019676
10932,77605,202108,0.043408982,-0.009868
10933,76932,202101,0.019046217,0.050328
10934,89626,201812,0.01911249,0.002578
10935,84181,201904,0.018557107,0.03688
10936,39642,201905,0.019233812,-0.030323
10939,61735,202109,0.019508626,-0.0038
10944,71563,202102,0.01960238,0.19654
10945,39642,201802,0.019757045,-0.086112
10948,90993,202101,0.019915028,-0.042848
10949,84181,202001,0.020022359,0.033057
10950,18411,202112,0.020118568,0.122422
10956,17478,201912,0.020208865,0.03174
10959,76932,201801,0.020285418,-0.063411
10960,90993,202110,0.02035259,0.205888
10962,78916,201810,0.020411287,-0.170464
10966,81284,202110,0.020464046,0.096637
10967,64936,202005,0.042124882,0.102165
10969,77178,201903,0.020899564,0.07979
10970,71563,202101,0.020702686,0.001043
10972,27959,201912,0.020252788,0.034479
10974,11762,202112,0.020585071,0.066395
10978,49680,201801,0.020640954,0.091144
10979,89617,202105,0.020605627,0.026125
10981,18411,201910,0.020646412,0.014408
10983,76614,202110,0.020688828,0.057437
10984,28222,202009,0.020706236,0.023746
10986,64311,202112,0.020731904,0.122291
10987,66157,202102,0.020749789,0.166861
10988,20682,202105,0.022065122,-0.026492
10989,81284,202108,0.020726832,0.006713
10990,16595,202112,0.020887509,-0.012182
10991,89428,202102,0.02071376,0.093826
10992,56573,202101,0.020804858,-0.04743
10993,44644,201812,0.020814108,-0.10521
10994,84181,201910,0.020812713,-0.005453
10996,76841,201903,0.025297694,-0.279351
10998,61735,202110,0.020846728,0.121286
11000,60628,201809,0.020793263,-0.010289
11002,81284,202109,0.020713,0.00211
11004,39642,202003,-0.122154854,-0.030527
11005,88873,202101,0.019332219,-0.180577
11006,34833,201806,0.019674852,0.002969
11007,64186,201908,0.018467844,-0.093868
11008,70578,202109,0.018720455,-0.072151
11009,79678,202009,0.019479265,-0.030771
11010,19502,201901,0.05370692,0.057515
11012,17005,201806,0.020284966,0.015144
11014,62148,201905,0.019865999,-0.061786
11016,12308,201805,0.019437656,-0.037782
11017,86755,201802,0.0199625,-0.012928
11018,28222,202108,0.020087335,-0.073944
11020,60442,201911,0.02008833,0.044376
11022,87657,202107,0.020200262,0.084001
11033,15909,202111,0.020295475,-0.178574
11035,60442,202002,0.020351615,-0.149108
11040,44644,201809,0.02040876,0.031346
11041,77605,202109,0.05128821,-0.038981
11044,34833,201808,0.020998355,-0.048374
11045,18729,202111,0.020638645,-0.015356
11048,27959,201907,0.020139309,-0.017226
11050,85631,202107,0.020565245,0.100137
11051,85631,202105,0.020613426,-0.020726
11052,12308,201901,0.020578606,0.161701
11054,87267,201906,0.034108274,0.137261
11055,79057,201904,0.02089651,0.036551
11056,90857,201810,0.020889081,-0.168882
11065,81472,202112,0.020432048,0.00585
11066,60628,201804,0.020675872,0.029528
11071,40539,201907,0.020713499,0.03177
11073,70578,202105,0.020691972,-0.040336
11074,88446,202103,0.020747429,-0.125964
11076,17478,201909,0.020748835,-0.058457
11077,34833,201807,0.020768404,0.002988
11078,86111,201804,0.02077629,-0.056626
11079,79678,202109,0.020794231,-0.060459
11080,18411,202107,0.020807374,0.055528
11082,86111,201810,0.02081874,0.072333
11083,89626,201905,0.020828798,0.073896
11084,64936,202012,0.020840699,-0.03389
11087,78975,201903,0.020851074,0.057783
11088,10696,202004,0.13311356,0.084956
11089,56573,202103,0.02227316,0.101296
11091,39642,201807,0.0211544,0.045124
11092,10696,202011,0.022732757,0.206452
11094,16140,202107,0.020687733,-0.052187
11095,44644,202007,0.020888256,-0.107328
11101,15054,202111,0.020769512,-0.047934
11106,18576,202010,0.024455074,-0.084156
11107,84181,201911,0.02086119,0.019246
11108,13788,202002,0.02083317,-0.007302
11109,91952,202011,0.020716961,0.012114
11110,84181,201906,0.021066906,0.04844
11111,88352,201911,0.020830339,0.072249
11112,89626,202005,0.05472824,0.024634
11118,60442,201908,0.021302022,-0.097761
11127,18542,202004,0.1335563,0.011806
11131,18729,202103,0.022200096,0.048271
11133,64936,201909,0.021146972,0.055745
11134,13928,201803,0.020838313,0.091696
11135,13447,202002,0.02063298,-0.035893
11136,79678,202008,0.02083786,0.010771
11137,90857,202102,0.020805273,0.20611
11138,28222,202105,0.020785278,0.038755
11142,18729,202110,0.020819608,0.014025
11144,64936,202104,0.02083305,0.051869
11145,10696,202112,0.020836413,0.075321
11146,64186,202008,0.020927118,0.027101
11149,88352,201809,0.020852089,0.025
11151,89006,201801,0.02086154,0.037383
11153,62148,201809,0.020864446,-0.001483
11155,64311,202108,0.020987354,-0.012411
11156,86111,201807,0.020870574,0.028231
